lexicon_id,cognateset_id,source_id,source
28516,6693,33,voorhoeve-1971
29350,6693,33,voorhoeve-1971
29526,6693,33,voorhoeve-1971
28874,6693,33,voorhoeve-1971
30067,6693,33,voorhoeve-1971
29696,6694,33,voorhoeve-1971
30980,6694,33,voorhoeve-1971
30404,6694,33,voorhoeve-1971
30883,6694,33,voorhoeve-1971
30165,6694,33,voorhoeve-1971
28773,6694,33,voorhoeve-1971
31012,6695,33,voorhoeve-1971
29469,6696,33,voorhoeve-1971
29200,6696,33,voorhoeve-1971
29290,6696,33,voorhoeve-1971
30818,6696,33,voorhoeve-1971
30270,6696,33,voorhoeve-1971
30913,6696,33,voorhoeve-1971
28494,6697,33,voorhoeve-1971
29201,6698,33,voorhoeve-1971
30835,6699,33,voorhoeve-1971
30026,6699,33,voorhoeve-1971
30932,6699,33,voorhoeve-1971
29163,6700,33,voorhoeve-1971
28556,6701,33,voorhoeve-1971
29134,6701,33,voorhoeve-1971
30324,6702,33,voorhoeve-1971
28898,6702,33,voorhoeve-1971
29372,6702,33,voorhoeve-1971
30417,6702,33,voorhoeve-1971
29275,6702,33,voorhoeve-1971
28522,6703,33,voorhoeve-1971
29538,6704,33,voorhoeve-1971
30081,6704,33,voorhoeve-1971
30173,6704,33,voorhoeve-1971
28492,6705,33,voorhoeve-1971
29177,6705,33,voorhoeve-1971
28544,6706,33,voorhoeve-1971
28903,6707,33,voorhoeve-1971
30902,6707,33,voorhoeve-1971
29280,6707,33,voorhoeve-1971
30421,6707,33,voorhoeve-1971
29377,6707,33,voorhoeve-1971
29805,6707,33,voorhoeve-1971
30328,6707,33,voorhoeve-1971
29548,6707,33,voorhoeve-1971
29821,6708,33,voorhoeve-1971
29003,6708,33,voorhoeve-1971
30200,6708,33,voorhoeve-1971
28707,6708,33,voorhoeve-1971
29133,6709,33,voorhoeve-1971
28555,6709,33,voorhoeve-1971
29139,6710,33,voorhoeve-1971
30038,6711,33,voorhoeve-1971
30946,6712,33,voorhoeve-1971
30131,6712,33,voorhoeve-1971
29231,6712,33,voorhoeve-1971
28849,6713,33,voorhoeve-1971
30295,6713,33,voorhoeve-1971
29189,6714,33,voorhoeve-1971
29666,6715,33,voorhoeve-1971
30369,6715,33,voorhoeve-1971
28735,6715,33,voorhoeve-1971
29230,6715,33,voorhoeve-1971
28517,6716,33,voorhoeve-1971
29136,6717,33,voorhoeve-1971
29131,6718,33,voorhoeve-1971
28553,6718,33,voorhoeve-1971
30340,6719,33,voorhoeve-1971
30820,6719,33,voorhoeve-1971
29471,6719,33,voorhoeve-1971
30105,6719,33,voorhoeve-1971
29292,6719,33,voorhoeve-1971
30915,6719,33,voorhoeve-1971
30245,6720,33,voorhoeve-1971
28718,6722,33,voorhoeve-1971
29652,6722,33,voorhoeve-1971
30024,6722,33,voorhoeve-1971
28674,6722,33,voorhoeve-1971
30051,6723,33,voorhoeve-1971
28802,6724,33,voorhoeve-1971
29464,6724,33,voorhoeve-1971
30266,6724,33,voorhoeve-1971
29285,6724,33,voorhoeve-1971
28822,6725,33,voorhoeve-1971
29698,6726,33,voorhoeve-1971
29359,6726,33,voorhoeve-1971
28776,6726,33,voorhoeve-1971
30379,6727,33,voorhoeve-1971
29239,6727,33,voorhoeve-1971
28897,6729,33,voorhoeve-1971
30416,6729,33,voorhoeve-1971
29274,6729,33,voorhoeve-1971
30323,6729,33,voorhoeve-1971
29371,6729,33,voorhoeve-1971
30132,6730,33,voorhoeve-1971
30293,6730,33,voorhoeve-1971
30372,6730,33,voorhoeve-1971
30849,6730,33,voorhoeve-1971
29232,6730,33,voorhoeve-1971
29305,6730,33,voorhoeve-1971
30947,6730,33,voorhoeve-1971
29504,6730,33,voorhoeve-1971
31008,6731,33,voorhoeve-1971
29100,6732,33,voorhoeve-1971
31011,6732,33,voorhoeve-1971
29153,6733,33,voorhoeve-1971
29223,6734,33,voorhoeve-1971
30940,6734,33,voorhoeve-1971
29338,6734,33,voorhoeve-1971
30033,6734,33,voorhoeve-1971
29495,6734,33,voorhoeve-1971
30364,6734,33,voorhoeve-1971
28527,6735,33,voorhoeve-1971
30209,6735,33,voorhoeve-1971
28526,6736,33,voorhoeve-1971
29268,6737,33,voorhoeve-1971
30412,6737,33,voorhoeve-1971
30158,6738,33,voorhoeve-1971
29612,6738,33,voorhoeve-1971
29255,6738,33,voorhoeve-1971
29425,6739,33,voorhoeve-1971
29244,6739,33,voorhoeve-1971
29596,6739,33,voorhoeve-1971
29151,6740,33,voorhoeve-1971
29108,6741,33,voorhoeve-1971
29140,6742,33,voorhoeve-1971
28528,6742,33,voorhoeve-1971
28670,6743,33,voorhoeve-1971
29650,6743,33,voorhoeve-1971
28713,6743,33,voorhoeve-1971
30020,6743,33,voorhoeve-1971
28543,6743,33,voorhoeve-1971
29115,6743,33,voorhoeve-1971
29245,6744,33,voorhoeve-1971
29766,6744,33,voorhoeve-1971
30961,6744,33,voorhoeve-1971
30862,6744,33,voorhoeve-1971
29514,6744,33,voorhoeve-1971
30384,6744,33,voorhoeve-1971
30301,6744,33,voorhoeve-1971
30143,6744,33,voorhoeve-1971
28850,6745,33,voorhoeve-1971
29234,6745,33,voorhoeve-1971
29307,6745,33,voorhoeve-1971
30374,6745,33,voorhoeve-1971
30296,6745,33,voorhoeve-1971
30224,6746,33,voorhoeve-1971
30822,6747,33,voorhoeve-1971
29294,6747,33,voorhoeve-1971
28766,6748,33,voorhoeve-1971
29689,6748,33,voorhoeve-1971
30398,6748,33,voorhoeve-1971
28711,6749,33,voorhoeve-1971
29208,6749,33,voorhoeve-1971
29726,6749,33,voorhoeve-1971
30346,6749,33,voorhoeve-1971
28846,6750,33,voorhoeve-1971
29304,6750,33,voorhoeve-1971
30292,6750,33,voorhoeve-1971
30766,6750,33,voorhoeve-1971
30371,6750,33,voorhoeve-1971
29461,6751,33,voorhoeve-1971
29710,6751,33,voorhoeve-1971
30903,6751,33,voorhoeve-1971
28693,6751,33,voorhoeve-1971
29631,6751,33,voorhoeve-1971
30187,6751,33,voorhoeve-1971
30688,6752,33,voorhoeve-1971
29309,6752,33,voorhoeve-1971
29508,6752,33,voorhoeve-1971
28821,6753,33,voorhoeve-1971
29324,6753,33,voorhoeve-1971
30232,6754,33,voorhoeve-1971
30215,6755,33,voorhoeve-1971
29550,6756,33,voorhoeve-1971
30423,6756,33,voorhoeve-1971
29379,6756,33,voorhoeve-1971
29288,6757,33,voorhoeve-1971
30100,6757,33,voorhoeve-1971
30336,6757,33,voorhoeve-1971
28805,6757,33,voorhoeve-1971
30815,6757,33,voorhoeve-1971
30268,6757,33,voorhoeve-1971
30910,6757,33,voorhoeve-1971
29199,6757,33,voorhoeve-1971
31021,6758,33,voorhoeve-1971
29168,6759,33,voorhoeve-1971
28518,6759,33,voorhoeve-1971
29321,6760,33,voorhoeve-1971
30386,6760,33,voorhoeve-1971
31014,6761,33,voorhoeve-1971
30738,6761,33,voorhoeve-1971
28915,6762,33,voorhoeve-1971
29000,6762,33,voorhoeve-1971
29818,6762,33,voorhoeve-1971
30230,6763,33,voorhoeve-1971
30148,6763,33,voorhoeve-1971
29682,6763,33,voorhoeve-1971
30201,6764,33,voorhoeve-1971
28540,6765,33,voorhoeve-1971
31015,6766,33,voorhoeve-1971
29387,6766,33,voorhoeve-1971
29160,6767,33,voorhoeve-1971
29414,6768,33,voorhoeve-1971
29031,6768,33,voorhoeve-1971
30601,6768,33,voorhoeve-1971
29303,6768,33,voorhoeve-1971
30847,6768,33,voorhoeve-1971
29331,6769,33,voorhoeve-1971
30291,6770,33,voorhoeve-1971
29302,6770,33,voorhoeve-1971
28845,6770,33,voorhoeve-1971
30769,6771,33,voorhoeve-1971
28945,6771,33,voorhoeve-1971
29142,6771,33,voorhoeve-1971
30708,6772,33,voorhoeve-1971
28499,6773,33,voorhoeve-1971
29271,6773,33,voorhoeve-1971
29183,6773,33,voorhoeve-1971
29104,6774,33,voorhoeve-1971
28502,6775,33,voorhoeve-1971
29185,6775,33,voorhoeve-1971
29376,6776,33,voorhoeve-1971
29279,6776,33,voorhoeve-1971
28797,6776,33,voorhoeve-1971
29547,6776,33,voorhoeve-1971
30420,6776,33,voorhoeve-1971
28902,6776,33,voorhoeve-1971
31004,6776,33,voorhoeve-1971
29190,6776,33,voorhoeve-1971
28507,6776,33,voorhoeve-1971
29123,6777,33,voorhoeve-1971
29165,6778,33,voorhoeve-1971
30079,6779,33,voorhoeve-1971
30248,6779,33,voorhoeve-1971
29075,6779,33,voorhoeve-1971
28781,6779,33,voorhoeve-1971
30255,6780,33,voorhoeve-1971
30086,6780,33,voorhoeve-1971
30199,6781,33,voorhoeve-1971
29107,6782,33,voorhoeve-1971
29584,6783,33,voorhoeve-1971
30040,6783,33,voorhoeve-1971
30600,6783,33,voorhoeve-1971
30978,6784,33,voorhoeve-1971
30402,6784,33,voorhoeve-1971
29259,6784,33,voorhoeve-1971
30163,6784,33,voorhoeve-1971
30794,6784,33,voorhoeve-1971
29356,6784,33,voorhoeve-1971
29725,6785,33,voorhoeve-1971
28815,6785,33,voorhoeve-1971
30274,6785,33,voorhoeve-1971
29298,6785,33,voorhoeve-1971
29157,6786,33,voorhoeve-1971
28506,6787,33,voorhoeve-1971
28764,6788,33,voorhoeve-1971
30395,6788,33,voorhoeve-1971
29687,6788,33,voorhoeve-1971
29150,6789,33,voorhoeve-1971
29116,6790,33,voorhoeve-1971
29314,6791,33,voorhoeve-1971
29240,6791,33,voorhoeve-1971
30381,6792,33,voorhoeve-1971
29242,6792,33,voorhoeve-1971
28774,6792,33,voorhoeve-1971
29697,6792,33,voorhoeve-1971
29262,6793,33,voorhoeve-1971
29665,6794,33,voorhoeve-1971
28734,6794,33,voorhoeve-1971
29229,6794,33,voorhoeve-1971
30408,6795,33,voorhoeve-1971
30170,6795,33,voorhoeve-1971
30986,6795,33,voorhoeve-1971
30368,6796,33,voorhoeve-1971
29209,6797,33,voorhoeve-1971
30347,6797,33,voorhoeve-1971
28818,6797,33,voorhoeve-1971
30922,6797,33,voorhoeve-1971
30276,6797,33,voorhoeve-1971
30828,6797,33,voorhoeve-1971
30112,6797,33,voorhoeve-1971
29727,6797,33,voorhoeve-1971
29300,6797,33,voorhoeve-1971
29127,6798,33,voorhoeve-1971
29258,6799,33,voorhoeve-1971
28770,6799,33,voorhoeve-1971
30401,6799,33,voorhoeve-1971
29693,6799,33,voorhoeve-1971
28515,6800,33,voorhoeve-1971
29529,6801,33,voorhoeve-1971
28878,6801,33,voorhoeve-1971
30882,6801,33,voorhoeve-1971
30977,6801,33,voorhoeve-1971
29355,6801,33,voorhoeve-1971
30307,6802,33,voorhoeve-1971
28873,6802,33,voorhoeve-1971
30394,6802,33,voorhoeve-1971
29349,6802,33,voorhoeve-1971
29252,6802,33,voorhoeve-1971
29122,6803,33,voorhoeve-1971
31024,6804,33,voorhoeve-1971
28933,6805,33,voorhoeve-1971
28683,6805,33,voorhoeve-1971
29022,6805,33,voorhoeve-1971
29313,6806,33,voorhoeve-1971
28950,6806,33,voorhoeve-1971
29041,6806,33,voorhoeve-1971
30610,6806,33,voorhoeve-1971
30950,6807,33,voorhoeve-1971
30212,6807,33,voorhoeve-1971
30045,6807,33,voorhoeve-1971
30852,6807,33,voorhoeve-1971
30235,6808,33,voorhoeve-1971
29192,6809,33,voorhoeve-1971
29164,6810,33,voorhoeve-1971
28851,6811,33,voorhoeve-1971
30239,6812,33,voorhoeve-1971
30197,6813,33,voorhoeve-1971
29111,6814,33,voorhoeve-1971
30203,6814,33,voorhoeve-1971
29110,6815,33,voorhoeve-1971
30186,6816,33,voorhoeve-1971
28732,6817,33,voorhoeve-1971
28937,6817,33,voorhoeve-1971
29663,6817,33,voorhoeve-1971
30036,6817,33,voorhoeve-1971
28681,6818,33,voorhoeve-1971
30216,6819,33,voorhoeve-1971
28552,6820,33,voorhoeve-1971
29128,6820,33,voorhoeve-1971
29542,6821,33,voorhoeve-1971
30177,6821,33,voorhoeve-1971
30023,6822,33,voorhoeve-1971
30044,6823,33,voorhoeve-1971
28820,6824,33,voorhoeve-1971
30747,6824,33,voorhoeve-1971
30829,6824,33,voorhoeve-1971
29210,6824,33,voorhoeve-1971
30113,6824,33,voorhoeve-1971
30349,6824,33,voorhoeve-1971
30924,6824,33,voorhoeve-1971
29729,6824,33,voorhoeve-1971
29323,6824,33,voorhoeve-1971
29478,6824,33,voorhoeve-1971
30149,6825,33,voorhoeve-1971
29771,6825,33,voorhoeve-1971
30059,6825,33,voorhoeve-1971
28780,6826,33,voorhoeve-1971
29701,6826,33,voorhoeve-1971
28547,6827,33,voorhoeve-1971
29219,6828,33,voorhoeve-1971
29105,6829,33,voorhoeve-1971
28935,6830,33,voorhoeve-1971
29024,6830,33,voorhoeve-1971
31018,6831,33,voorhoeve-1971
29106,6831,33,voorhoeve-1971
30914,6832,33,voorhoeve-1971
29291,6832,33,voorhoeve-1971
30339,6832,33,voorhoeve-1971
30104,6832,33,voorhoeve-1971
30819,6832,33,voorhoeve-1971
28999,6832,33,voorhoeve-1971
29212,6833,33,voorhoeve-1971
30926,6833,33,voorhoeve-1971
29480,6833,33,voorhoeve-1971
29325,6833,33,voorhoeve-1971
28503,6834,33,voorhoeve-1971
29186,6834,33,voorhoeve-1971
28500,6835,33,voorhoeve-1971
29184,6835,33,voorhoeve-1971
29180,6836,33,voorhoeve-1971
28496,6836,33,voorhoeve-1971
29261,6837,33,voorhoeve-1971
30645,6837,33,voorhoeve-1971
30075,6837,33,voorhoeve-1971
30796,6837,33,voorhoeve-1971
30208,6838,33,voorhoeve-1971
29610,6839,33,voorhoeve-1971
30237,6839,33,voorhoeve-1971
30788,6839,33,voorhoeve-1971
29472,6840,33,voorhoeve-1971
29293,6840,33,voorhoeve-1971
29202,6840,33,voorhoeve-1971
30341,6840,33,voorhoeve-1971
30821,6840,33,voorhoeve-1971
28811,6840,33,voorhoeve-1971
28534,6841,33,voorhoeve-1971
30407,6842,33,voorhoeve-1971
30985,6842,33,voorhoeve-1971
29264,6842,33,voorhoeve-1971
30078,6842,33,voorhoeve-1971
30801,6842,33,voorhoeve-1971
29361,6842,33,voorhoeve-1971
28890,6843,33,voorhoeve-1971
30252,6843,33,voorhoeve-1971
29793,6843,33,voorhoeve-1971
30316,6843,33,voorhoeve-1971
29365,6843,33,voorhoeve-1971
29073,6844,33,voorhoeve-1971
28980,6844,33,voorhoeve-1971
31023,6845,33,voorhoeve-1971
30217,6846,33,voorhoeve-1971
29146,6846,33,voorhoeve-1971
30387,6847,33,voorhoeve-1971
29247,6847,33,voorhoeve-1971
30965,6847,33,voorhoeve-1971
30867,6847,33,voorhoeve-1971
28948,6848,33,voorhoeve-1971
28745,6848,33,voorhoeve-1971
29759,6848,33,voorhoeve-1971
30771,6848,33,voorhoeve-1971
29237,6848,33,voorhoeve-1971
30377,6848,33,voorhoeve-1971
28523,6849,33,voorhoeve-1971
30281,6850,33,voorhoeve-1971
30116,6850,33,voorhoeve-1971
28826,6850,33,voorhoeve-1971
29328,6850,33,voorhoeve-1971
29486,6850,33,voorhoeve-1971
29135,6851,33,voorhoeve-1971
29281,6852,33,voorhoeve-1971
29460,6852,33,voorhoeve-1971
29241,6853,33,voorhoeve-1971
30380,6853,33,voorhoeve-1971
30246,6854,33,voorhoeve-1971
30949,6855,33,voorhoeve-1971
29506,6855,33,voorhoeve-1971
30399,6856,33,voorhoeve-1971
29256,6856,33,voorhoeve-1971
30069,6857,33,voorhoeve-1971
30405,6858,33,voorhoeve-1971
29181,6859,33,voorhoeve-1971
30329,6860,33,voorhoeve-1971
30370,6861,33,voorhoeve-1971
28761,6862,33,voorhoeve-1971
30233,6862,33,voorhoeve-1971
28521,6863,33,voorhoeve-1971
29553,6864,33,voorhoeve-1971
29099,6864,33,voorhoeve-1971
29315,6865,33,voorhoeve-1971
30238,6866,33,voorhoeve-1971
30167,6867,33,voorhoeve-1971
30983,6867,33,voorhoeve-1971
29787,6867,33,voorhoeve-1971
28884,6867,33,voorhoeve-1971
29534,6867,33,voorhoeve-1971
30087,6868,33,voorhoeve-1971
30053,6869,33,voorhoeve-1971
30063,6870,33,voorhoeve-1971
28513,6870,33,voorhoeve-1971
29276,6871,33,voorhoeve-1971
28794,6871,33,voorhoeve-1971
30726,6871,33,voorhoeve-1971
30325,6871,33,voorhoeve-1971
29802,6871,33,voorhoeve-1971
29373,6871,33,voorhoeve-1971
30418,6871,33,voorhoeve-1971
28899,6871,33,voorhoeve-1971
29124,6872,33,voorhoeve-1971
29103,6873,33,voorhoeve-1971
28691,6874,33,voorhoeve-1971
29098,6875,33,voorhoeve-1971
28557,6876,33,voorhoeve-1971
29158,6877,33,voorhoeve-1971
30383,6878,33,voorhoeve-1971
30332,6879,33,voorhoeve-1971
30733,6880,33,voorhoeve-1971
29095,6881,33,voorhoeve-1971
29188,6882,33,voorhoeve-1971
29138,6883,33,voorhoeve-1971
29161,6884,33,voorhoeve-1971
29121,6885,33,voorhoeve-1971
28690,6886,33,voorhoeve-1971
29119,6887,33,voorhoeve-1971
29143,6888,33,voorhoeve-1971
29147,6889,33,voorhoeve-1971
28677,6890,33,voorhoeve-1971
29145,6891,33,voorhoeve-1971
29822,6892,33,voorhoeve-1971
30058,6893,33,voorhoeve-1971
30227,6894,33,voorhoeve-1971
29159,6895,33,voorhoeve-1971
29154,6896,33,voorhoeve-1971
29343,6897,33,voorhoeve-1971
29126,6898,33,voorhoeve-1971
28550,6898,33,voorhoeve-1971
30334,6899,33,voorhoeve-1971
29465,6899,33,voorhoeve-1971
30814,6899,33,voorhoeve-1971
28803,6899,33,voorhoeve-1971
29286,6899,33,voorhoeve-1971
29197,6899,33,voorhoeve-1971
29078,6900,33,voorhoeve-1971
29456,6900,33,voorhoeve-1971
30090,6901,33,voorhoeve-1971
29089,6901,33,voorhoeve-1971
30259,6901,33,voorhoeve-1971
30181,6901,33,voorhoeve-1971
29296,6902,33,voorhoeve-1971
30055,6903,33,voorhoeve-1971
30256,6904,33,voorhoeve-1971
28510,6905,33,voorhoeve-1971
30302,6906,33,voorhoeve-1971
29598,6906,33,voorhoeve-1971
28536,6907,33,voorhoeve-1971
29148,6907,33,voorhoeve-1971
30236,6908,33,voorhoeve-1971
31010,6909,33,voorhoeve-1971
28993,6909,33,voorhoeve-1971
28908,6909,33,voorhoeve-1971
30072,6910,33,voorhoeve-1971
30333,6911,33,voorhoeve-1971
30906,6911,33,voorhoeve-1971
30813,6911,33,voorhoeve-1971
29196,6911,33,voorhoeve-1971
30057,6912,33,voorhoeve-1971
30219,6913,33,voorhoeve-1971
30258,6914,33,voorhoeve-1971
30716,6915,33,voorhoeve-1971
30990,6915,33,voorhoeve-1971
29205,6916,33,voorhoeve-1971
30152,6917,33,voorhoeve-1971
30064,6917,33,voorhoeve-1971
29054,6917,33,voorhoeve-1971
29623,6918,33,voorhoeve-1971
28981,6918,33,voorhoeve-1971
28511,6919,33,voorhoeve-1971
29250,6920,33,voorhoeve-1971
29684,6920,33,voorhoeve-1971
28760,6920,33,voorhoeve-1971
30391,6920,33,voorhoeve-1971
30262,6921,33,voorhoeve-1971
30093,6921,33,voorhoeve-1971
30343,6922,33,voorhoeve-1971
30052,6923,33,voorhoeve-1971
29178,6924,33,voorhoeve-1971
28533,6925,33,voorhoeve-1971
30176,6926,33,voorhoeve-1971
30318,6926,33,voorhoeve-1971
28512,6927,33,voorhoeve-1971
30225,6928,33,voorhoeve-1971
28531,6929,33,voorhoeve-1971
28862,6930,33,voorhoeve-1971
29817,6931,33,voorhoeve-1971
30196,6931,33,voorhoeve-1971
30048,6932,33,voorhoeve-1971
28678,6933,33,voorhoeve-1971
29617,6934,33,voorhoeve-1971
30795,6934,33,voorhoeve-1971
28974,6934,33,voorhoeve-1971
30074,6934,33,voorhoeve-1971
29067,6934,33,voorhoeve-1971
30363,6935,33,voorhoeve-1971
29211,6936,33,voorhoeve-1971
28546,6937,33,voorhoeve-1971
30442,6937,33,voorhoeve-1971
28925,6937,33,voorhoeve-1971
28535,6938,33,voorhoeve-1971
29545,6939,33,voorhoeve-1971
29798,6939,33,voorhoeve-1971
28895,6939,33,voorhoeve-1971
30321,6939,33,voorhoeve-1971
29369,6939,33,voorhoeve-1971
29272,6939,33,voorhoeve-1971
29742,6940,33,voorhoeve-1971
28505,6941,33,voorhoeve-1971
28514,6942,33,voorhoeve-1971
30350,6943,33,voorhoeve-1971
30022,6944,33,voorhoeve-1971
29228,6945,33,voorhoeve-1971
29191,6946,33,voorhoeve-1971
30076,6947,33,voorhoeve-1971
30247,6947,33,voorhoeve-1971
28680,6948,33,voorhoeve-1971
28671,6949,33,voorhoeve-1971
29820,6950,33,voorhoeve-1971
30083,6951,33,voorhoeve-1971
30207,6952,33,voorhoeve-1971
83387,7157,89,daniels2010
83384,7157,89,daniels2010
83386,7157,89,daniels2010
83383,7157,89,daniels2010
83385,7157,89,daniels2010
83382,7157,89,daniels2010
83126,7158,89,daniels2010
83127,7158,89,daniels2010
83125,7158,89,daniels2010
83124,7158,89,daniels2010
83123,7158,89,daniels2010
83122,7158,89,daniels2010
83121,7158,89,daniels2010
82955,7160,89,daniels2010
82954,7160,89,daniels2010
82960,7160,89,daniels2010
82959,7160,89,daniels2010
82958,7160,89,daniels2010
82957,7160,89,daniels2010
82956,7160,89,daniels2010
83269,7164,89,daniels2010
83266,7164,89,daniels2010
83268,7164,89,daniels2010
83270,7164,89,daniels2010
83267,7164,89,daniels2010
83339,7165,89,daniels2010
83345,7165,89,daniels2010
83342,7165,89,daniels2010
83343,7165,89,daniels2010
83341,7165,89,daniels2010
83340,7165,89,daniels2010
83338,7165,89,daniels2010
83344,7165,89,daniels2010
83103,7166,89,daniels2010
83105,7166,89,daniels2010
83106,7166,89,daniels2010
83107,7166,89,daniels2010
83102,7166,89,daniels2010
83099,7166,89,daniels2010
83100,7166,89,daniels2010
83101,7166,89,daniels2010
83104,7166,89,daniels2010
83290,7169,89,daniels2010
83294,7169,89,daniels2010
83293,7169,89,daniels2010
83292,7169,89,daniels2010
83291,7169,89,daniels2010
83211,7171,89,daniels2010
83209,7171,89,daniels2010
83210,7171,89,daniels2010
83217,7171,89,daniels2010
83216,7171,89,daniels2010
83215,7171,89,daniels2010
83214,7171,89,daniels2010
83213,7171,89,daniels2010
83212,7171,89,daniels2010
83208,7171,89,daniels2010
83207,7171,89,daniels2010
83416,7172,89,daniels2010
83418,7172,89,daniels2010
83417,7172,89,daniels2010
83413,7172,89,daniels2010
83414,7172,89,daniels2010
83415,7172,89,daniels2010
83423,7180,89,daniels2010
83421,7180,89,daniels2010
83422,7180,89,daniels2010
83426,7180,89,daniels2010
83424,7180,89,daniels2010
83425,7180,89,daniels2010
83420,7180,89,daniels2010
83419,7180,89,daniels2010
82898,7182,89,daniels2010
82895,7182,89,daniels2010
82896,7182,89,daniels2010
82902,7182,89,daniels2010
82901,7182,89,daniels2010
82900,7182,89,daniels2010
82899,7182,89,daniels2010
82897,7182,89,daniels2010
82745,7184,89,daniels2010
82750,7184,89,daniels2010
82749,7184,89,daniels2010
82748,7184,89,daniels2010
82747,7184,89,daniels2010
82746,7184,89,daniels2010
83403,7193,89,daniels2010
83404,7193,89,daniels2010
83401,7193,89,daniels2010
83407,7193,89,daniels2010
83406,7193,89,daniels2010
83405,7193,89,daniels2010
83399,7193,89,daniels2010
83400,7193,89,daniels2010
83402,7193,89,daniels2010
83482,7196,89,daniels2010
83484,7196,89,daniels2010
83485,7196,89,daniels2010
83486,7196,89,daniels2010
83487,7196,89,daniels2010
83483,7196,89,daniels2010
83481,7196,89,daniels2010
83480,7196,89,daniels2010
83530,7197,89,daniels2010
83529,7197,89,daniels2010
83528,7197,89,daniels2010
83527,7197,89,daniels2010
83526,7197,89,daniels2010
83525,7197,89,daniels2010
83524,7197,89,daniels2010
82813,7198,89,daniels2010
82815,7198,89,daniels2010
82814,7198,89,daniels2010
82812,7198,89,daniels2010
82811,7198,89,daniels2010
82810,7198,89,daniels2010
82809,7198,89,daniels2010
82808,7198,89,daniels2010
82845,7199,89,daniels2010
82843,7199,89,daniels2010
82842,7199,89,daniels2010
82841,7199,89,daniels2010
82840,7199,89,daniels2010
82844,7199,89,daniels2010
83356,7200,89,daniels2010
83359,7200,89,daniels2010
83358,7200,89,daniels2010
83361,7200,89,daniels2010
83360,7200,89,daniels2010
83357,7200,89,daniels2010
83070,7202,89,daniels2010
83068,7202,89,daniels2010
83067,7202,89,daniels2010
83066,7202,89,daniels2010
83065,7202,89,daniels2010
83073,7202,89,daniels2010
83075,7202,89,daniels2010
83071,7202,89,daniels2010
83072,7202,89,daniels2010
83074,7202,89,daniels2010
83069,7202,89,daniels2010
83092,7203,89,daniels2010
83087,7203,89,daniels2010
83093,7203,89,daniels2010
83091,7203,89,daniels2010
83090,7203,89,daniels2010
83089,7203,89,daniels2010
83086,7203,89,daniels2010
83088,7203,89,daniels2010
82914,7207,89,daniels2010
82911,7207,89,daniels2010
82910,7207,89,daniels2010
82909,7207,89,daniels2010
82913,7207,89,daniels2010
82912,7207,89,daniels2010
83031,7208,89,daniels2010
83036,7208,89,daniels2010
83035,7208,89,daniels2010
83034,7208,89,daniels2010
83033,7208,89,daniels2010
83032,7208,89,daniels2010
83473,7213,89,daniels2010
83471,7213,89,daniels2010
83472,7213,89,daniels2010
83474,7213,89,daniels2010
83475,7213,89,daniels2010
83476,7213,89,daniels2010
83477,7213,89,daniels2010
83478,7213,89,daniels2010
83479,7213,89,daniels2010
82762,7216,89,daniels2010
82761,7216,89,daniels2010
82760,7216,89,daniels2010
82767,7216,89,daniels2010
82766,7216,89,daniels2010
82765,7216,89,daniels2010
82764,7216,89,daniels2010
82763,7216,89,daniels2010
82839,7218,89,daniels2010
82838,7218,89,daniels2010
82837,7218,89,daniels2010
82836,7218,89,daniels2010
82835,7218,89,daniels2010
82884,7219,89,daniels2010
82887,7219,89,daniels2010
82888,7219,89,daniels2010
82885,7219,89,daniels2010
82886,7219,89,daniels2010
83233,7220,89,daniels2010
83238,7220,89,daniels2010
83237,7220,89,daniels2010
83236,7220,89,daniels2010
83235,7220,89,daniels2010
83234,7220,89,daniels2010
83232,7220,89,daniels2010
83027,7221,89,daniels2010
83026,7221,89,daniels2010
83024,7221,89,daniels2010
83025,7221,89,daniels2010
83030,7221,89,daniels2010
83029,7221,89,daniels2010
83028,7221,89,daniels2010
82962,7222,89,daniels2010
82961,7222,89,daniels2010
82965,7222,89,daniels2010
82964,7222,89,daniels2010
82963,7222,89,daniels2010
83264,7223,89,daniels2010
83261,7223,89,daniels2010
83262,7223,89,daniels2010
83263,7223,89,daniels2010
83265,7223,89,daniels2010
83273,7226,89,daniels2010
83274,7226,89,daniels2010
83275,7226,89,daniels2010
83271,7226,89,daniels2010
83276,7226,89,daniels2010
83272,7226,89,daniels2010
83257,7227,89,daniels2010
83259,7227,89,daniels2010
83258,7227,89,daniels2010
83250,7227,89,daniels2010
83251,7227,89,daniels2010
83252,7227,89,daniels2010
83253,7227,89,daniels2010
83254,7227,89,daniels2010
83255,7227,89,daniels2010
83256,7227,89,daniels2010
83115,7231,89,daniels2010
83120,7231,89,daniels2010
83119,7231,89,daniels2010
83118,7231,89,daniels2010
83117,7231,89,daniels2010
83116,7231,89,daniels2010
83041,7232,89,daniels2010
83040,7232,89,daniels2010
83039,7232,89,daniels2010
83038,7232,89,daniels2010
83037,7232,89,daniels2010
83044,7232,89,daniels2010
83043,7232,89,daniels2010
83042,7232,89,daniels2010
83246,7233,89,daniels2010
83247,7233,89,daniels2010
83248,7233,89,daniels2010
83241,7233,89,daniels2010
83249,7233,89,daniels2010
83240,7233,89,daniels2010
83239,7233,89,daniels2010
83242,7233,89,daniels2010
83243,7233,89,daniels2010
83244,7233,89,daniels2010
