#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.001</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.transnewguinea_tng_combined" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transnewguinea_tng_combined" name="distribution">
#            <parameter id="bcov_alpha.s:transnewguinea_tng_combined" lower="1.0E-4" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transnewguinea_tng_combined" name="distribution">
#            <parameter id="bcov_s.s:transnewguinea_tng_combined" lower="1.0E-4" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="0.05"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="10.0"/>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:transnewguinea_tng_combined" name="distribution">
#            <parameter id="gammaShape.s:transnewguinea_tng_combined" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <mean id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.transnewguinea_tng_combined" spec="beast.base.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@transnewguinea_tng_combined" excludeto="1" filter="-" id="orgdata.transnewguinea_tng_combined" spec="beast.base.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.base.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:transnewguinea_tng_combined" shape="@gammaShape.s:transnewguinea_tng_combined" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:transnewguinea_tng_combined" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:transnewguinea_tng_combined" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:transnewguinea_tng_combined" id="covarion" spec="beast.base.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:transnewguinea_tng_combined">
#                    <parameter dimension="2" id="frequencies.s:transnewguinea_tng_combined" lower="0.0" name="vfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1 0.9</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:transnewguinea_tng_combined" lower="0.0" name="hfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@transnewguinea_tng_combined" estimate="false" id="dummyfrequencies.s:transnewguinea_tng_combined" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transnewguinea_tng_combined	Tree.t:tree.height	Tree.t:tree.treeLength	mutationRate.s:transnewguinea_tng_combined	bcov_alpha.s:transnewguinea_tng_combined	bcov_s.s:transnewguinea_tng_combined	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transnewguinea_tng_combined.1	frequencies.s:transnewguinea_tng_combined.2	gammaShape.s:transnewguinea_tng_combined
5300000	-161590.43048045743	-161466.15351503974	-124.27696541769808	-161466.15351503974	0.09339541469141416	5.359775533990681	1.0	0.009438613969996266	0.10182378166043193	-6.195807404440381	0.9970977789134288	0.9806496224894542	0.019350377510545854	22.052645485060843
5310000	-161586.64493052737	-161462.76198398485	-123.8829465425095	-161462.76198398485	0.09208983869061498	5.241819539087609	1.0	0.009870762702417612	0.10102626973068259	-5.692396277593529	0.9984354302314364	0.980947000094344	0.01905299990565622	22.035822309721762
5320000	-161586.55923780025	-161462.1967275181	-124.36251028214403	-161462.1967275181	0.09264709289691736	5.301466286026005	1.0	0.007319666125454763	0.09896154720129079	-8.251692026802873	0.9897987809743443	0.981397862219902	0.018602137780098386	20.839578454060124
5330000	-161605.06152963318	-161477.11543004072	-127.94609959245014	-161477.11543004072	0.10144236318525376	5.205539744165596	1.0	0.012782258967645076	0.10097376288266507	-6.736462086404176	0.9946948785665175	0.9814697832939347	0.018530216706065653	25.429463844253057
5340000	-161587.12605234812	-161461.33520129073	-125.79085105738328	-161461.33520129073	0.12936249480750708	5.385712919057721	1.0	0.010162974320416362	0.10366999814931585	-6.30496231962363	0.9968090786824774	0.9805198163212162	0.01948018367878408	23.468990993507507
5350000	-161609.73764254333	-161479.68197937415	-130.05566316919305	-161479.68197937415	0.11672256986944655	5.414739011519761	1.0	0.007182360653971398	0.10942766755981505	-6.548926194208629	0.9960640830138455	0.9805474983239584	0.019452501676041768	27.51241457944736
5360000	-161600.62372304843	-161477.20230794157	-123.4214151068449	-161477.20230794157	0.08775239901235053	5.142945916956959	1.0	0.00892400060374303	0.10376959766272194	-6.095005537834935	0.9966981565502553	0.9809882927733213	0.019011707226678966	21.319681816850807
5370000	-161582.35601172014	-161454.9548603824	-127.40115133774937	-161454.9548603824	0.09325885163562753	5.095625200903313	1.0	0.012619469370817466	0.09960514234129123	-5.965159226312028	0.9969844184899064	0.9813809413071977	0.01861905869280267	25.43996589000136
5380000	-161609.75254109813	-161486.57550817155	-123.17703292659681	-161486.57550817155	0.10152513238015481	5.388931739672229	1.0	0.0075147176306806125	0.09721204357617486	-8.286237952455359	0.9899778124487009	0.9808666776393659	0.019133322360634593	19.618771891782743
5390000	-161609.21844189212	-161483.27720773956	-125.94123415257039	-161483.27720773956	0.10497754172832778	5.345991980359971	1.0	0.004594261820288271	0.10960082974707049	-5.449550289747404	0.9996400560344892	0.9805494813937032	0.019450518606297297	24.138244723807325
5400000	-161603.3554851625	-161479.93803556295	-123.41744959953076	-161479.93803556295	0.10671595422744587	5.29573375137848	1.0	0.004293379104245463	0.10435849012142086	-6.4192100101118115	0.9961027850173393	0.9807909793145917	0.019209020685408876	21.045614091419584
5410000	-161596.31312155203	-161469.83994117635	-126.4731803756664	-161469.83994117635	0.10613330739162843	5.2607198717768275	1.0	0.012516152001866992	0.09966220944814154	-8.157259115875114	0.9899848709304077	0.9810351228244927	0.018964877175507832	23.019299956782266
5420000	-161581.51379958473	-161454.71881485	-126.79498473472586	-161454.71881485	0.07697587679402335	5.233544842669371	1.0	0.003907804552691012	0.11032031407693058	-8.05501135915064	0.9902440625534319	0.9809375704590243	0.019062429540976235	23.31984565772247
5430000	-161613.898061378	-161490.6958371866	-123.20222419140555	-161490.6958371866	0.12017593907703351	5.546395216134263	1.0	0.0026771287851991756	0.10414260711644677	-6.13249028914511	0.9979631965941284	0.9801960095610578	0.01980399043894263	20.933056104414895
5440000	-161577.32640523315	-161453.4803879293	-123.84601730384759	-161453.4803879293	0.08486539222557334	5.305176319348526	1.0	0.013328931120521822	0.10320627055854362	-7.257571027812144	0.9932370565807799	0.9806957321531471	0.01930426784685343	20.933056104414895
5450000	-161607.19163677044	-161485.14851388763	-122.04312288282057	-161485.14851388763	0.10169676147570215	5.335055070249161	1.0	0.012657972575902064	0.0993110263674525	-6.244656782797495	0.9968430683073763	0.9808287478762827	0.01917125212371782	19.819413636412985
5460000	-161589.62584076126	-161472.11734260307	-117.50849815819785	-161472.11734260307	0.10653219960907549	5.272939717377776	1.0	0.013899066270973738	0.09597404183470107	-5.800978196256536	0.9981665075669119	0.9807609804092989	0.0192390195907016	15.628927176905142
5470000	-161581.92420862537	-161456.79549445247	-125.12871417289988	-161456.79549445247	0.09052576513174765	5.277473260111751	1.0	0.00782302743951098	0.10314173849017358	-6.3644893965725835	0.9962292564080542	0.9809083780162359	0.01909162198376454	22.810215270082747
5480000	-161598.8962266844	-161479.00618486822	-119.89004181616194	-161479.00618486822	0.09849026415731808	5.15562002676088	1.0	0.0026338163222475175	0.10314173849017358	-6.8026866429096415	0.9942945576333649	0.981057279972039	0.018942720027961532	17.32681554447669
5490000	-161630.6455019733	-161510.77758492416	-119.86791704914813	-161510.77758492416	0.10846377247183464	5.457310969601404	1.0	0.0065240404354562995	0.10092960334939044	-5.4806213483320185	0.999918935807248	0.9804320788482835	0.01956792115171698	18.085136291654788
5500000	-161600.15549297744	-161473.61279848285	-126.5426944945995	-161473.61279848285	0.1035148029962923	5.400913422026678	1.0	0.0066225780516804885	0.09998239118804858	-10.15659573245941	0.9836026720128007	0.9805578907298291	0.019442109270171305	21.724618188815825
5510000	-161601.82395628453	-161481.24188002077	-120.5820762637502	-161481.24188002077	0.11235773811740854	5.426344258285212	1.0	0.005002368112199888	0.0987182602884364	-5.696155377936934	0.9990622152076315	0.9807807447301926	0.01921925526980787	18.690700343890953
5520000	-161614.9797407217	-161488.3542997069	-126.62544101478609	-161488.3542997069	0.09037541537177698	5.272402865063085	1.0	0.006456783560565251	0.0988869031449249	-5.737468651883177	0.9983849888946262	0.9808428753177941	0.01915712468220647	24.758836064045635
5530000	-161570.1980173317	-161446.3840131283	-123.81400420340977	-161446.3840131283	0.10735457331711092	5.297155022748528	1.0	0.010825896957561691	0.09844576000936879	-5.644982932728825	0.9987917607463475	0.9808056411588942	0.01919435884110622	22.003499415494346
5540000	-161572.35529063834	-161448.88966344338	-123.4656271949712	-161448.88966344338	0.09178830343956959	5.302881487970397	1.0	0.010701836572837296	0.0974582146707984	-7.816368699270749	0.9913021739928554	0.981012079683575	0.01898792031642543	20.24237198753718
5550000	-161585.43597099802	-161461.90908482127	-123.52688617674458	-161461.90908482127	0.10651062456632229	5.301452293045761	1.0	0.013285561934453058	0.09834979162567002	-5.591574002559597	0.9989920950715613	0.9810884147859754	0.01891158521402472	21.75069302836158
5560000	-161587.94043566857	-161463.83659191197	-124.10384375659225	-161463.83659191197	0.09522263285157741	5.365948677685867	1.0	0.008279162076536976	0.10487589049352307	-6.42285233230579	0.9963323945881644	0.9806565160184508	0.019343483981549305	21.700654848777525
5570000	-161592.97965239626	-161469.43570221527	-123.54395018098671	-161469.43570221527	0.11224931037107451	5.3121993788772714	1.0	0.01007370040488535	0.10266386244768409	-6.075057383715304	0.9973518902891548	0.9808751819985425	0.01912481800145785	21.407079456325214
5580000	-161592.93495563572	-161467.01808722105	-125.9168684146822	-161467.01808722105	0.08727070408784236	5.379226143123813	1.0	0.007431061180736875	0.102121950419902	-9.104198520523688	0.9871340592170215	0.980728637431888	0.019271362568112384	21.777721715823414
5590000	-161608.85977134627	-161485.9311774345	-122.92859391176675	-161485.9311774345	0.11231624013576384	5.400970201605889	1.0	0.005531221757640321	0.102121950419902	-5.945086185716611	0.9981098964274455	0.9805500169779204	0.01944998302208014	20.85097582667265
5600000	-161610.86039769786	-161489.6355857948	-121.22481190304605	-161489.6355857948	0.09865210728845064	5.225234178009462	1.0	0.015235663890281026	0.09595959119197499	-7.196140867306125	0.9931750391951337	0.9812641380697573	0.018735861930243236	18.44936958354515
5610000	-161593.31423317565	-161466.455811742	-126.8584214336618	-161466.455811742	0.09159868897372071	5.205555452277565	1.0	0.010809438371131424	0.09595959119197499	-9.838264851367306	0.984033876256981	0.9811335400261093	0.018866459973891345	22.35497142391499
5620000	-161589.78877162313	-161460.17649473355	-129.61227688959252	-161460.17649473355	0.09907889529744802	5.26958971677026	1.0	0.01004356383539221	0.09512357642395232	-5.665363230098349	0.998625461700585	0.9810657916166842	0.01893420838331639	27.83096636890042
5630000	-161598.6820160506	-161478.16820540777	-120.5138106428327	-161478.16820540777	0.08743157226816774	5.293403184058512	1.0	0.01019967406794158	0.1018676458755939	-8.149240931943629	0.9901237808739317	0.9805635462282565	0.019436453771744026	17.033043442058446
5640000	-161617.86615742414	-161494.00648275993	-123.85967466420814	-161494.00648275993	0.09333251419034938	5.375606454814349	1.0	0.01106617350425115	0.1018676458755939	-7.664951906297445	0.9920726817719692	0.9807109055618921	0.01928909443810848	20.668306399276336
5650000	-161587.76064011597	-161463.05082672692	-124.70981338905105	-161463.05082672692	0.08247082556410448	5.227204659210453	1.0	0.0113594184323954	0.09823439458144816	-5.600180810565623	0.9987047762127496	0.9808959237571038	0.019104076242896603	22.954872178932526
5660000	-161586.17733126934	-161468.7147071814	-117.46262408792471	-161468.7147071814	0.09292489066676944	5.199660981480436	1.0	0.014447872547073541	0.09823439458144816	-5.391440667021055	0.9993338623245266	0.9814582491592356	0.01854175084076473	15.853514410173057
5670000	-161601.253497627	-161477.97795970037	-123.27553792663997	-161477.97795970037	0.08811388910893479	5.279842233037494	1.0	0.012029435363362097	0.10178308912058016	-6.573304040861046	0.9955147191433876	0.9808467250873772	0.019153274912623072	20.832411134771895
5680000	-161592.0958740046	-161465.5459984726	-126.54987553197762	-161465.5459984726	0.08629099194065158	5.24494447026024	1.0	0.012136069233819807	0.10178308912058016	-12.630351878627499	0.9746667562888524	0.9811082083430588	0.018891791656941617	20.134497187796633
5690000	-161611.30130999495	-161487.96722142296	-123.33408857199356	-161487.96722142296	0.10265056563256182	5.296977960137472	1.0	0.008812820644161138	0.10160235793232944	-14.122269221540773	0.9697990108636066	0.9812930859270369	0.018706914072963515	15.915273867891647
5700000	-161585.62559840106	-161462.82623863593	-122.79935976514702	-161462.82623863593	0.09882148558640982	5.256188369563241	1.0	0.012651386160561686	0.09919591092870884	-7.917985306692309	0.9907928475858413	0.9810113497002634	0.0189886502997368	19.508457400781115
5710000	-161598.73683478963	-161473.34538986362	-125.39144492600161	-161473.34538986362	0.08667888882548312	5.339445280676662	1.0	0.008722482565049375	0.09919591092870884	-5.792342879796125	0.9984268449381226	0.9805694750465245	0.019430524953475765	23.462785253303746
5720000	-161599.9350367617	-161483.06858961654	-116.86644714516089	-161483.06858961654	0.09407325932931332	5.3004919501842105	1.0	0.012860549051100368	0.0951790527263946	-5.312632522700725	0.999957802111917	0.9809811415494993	0.019018858450500924	15.304073862275906
5730000	-161611.401907265	-161489.6042983787	-121.79760888633531	-161489.6042983787	0.08978081575848552	5.255577767964934	1.0	0.007666559529727406	0.10208990820629854	-5.5944969274045455	0.9988228581539598	0.980761405863873	0.01923859413612747	19.99958521389999
5740000	-161600.52190921406	-161478.62433996348	-121.89756925057925	-161478.62433996348	0.07847518363764378	5.123311735020773	1.0	0.015131606430192988	0.10560585820960093	-5.767870680482415	0.9977635386275258	0.9813979142106308	0.018602085789369616	19.99958521389999
5750000	-161615.62010908284	-161492.8231153831	-122.79699369973656	-161492.8231153831	0.09836749858380298	5.346523702032498	1.0	0.012154861648770403	0.10560585820960093	-8.12340970211543	0.9903937205297288	0.9804977634738586	0.019502236526141498	19.28045245120397
5760000	-161626.33039557372	-161496.05748352938	-130.27291204432848	-161496.05748352938	0.09013205818409131	5.315847171144669	1.0	0.012154861648770403	0.10531575584598918	-11.304987774769176	0.9794006427867302	0.9810553180856562	0.01894468191434412	24.67674277631326
5770000	-161607.28075348583	-161485.02893197024	-122.2518215155753	-161485.02893197024	0.0970721427569522	5.251625282483191	1.0	0.01183765180209882	0.10559006676893146	-5.706574081321749	0.9984202072831683	0.9815620113072453	0.01843798869275495	20.349610857527853
5780000	-161610.4452249335	-161491.27899030247	-119.16623463103747	-161491.27899030247	0.10720267740644579	5.252475328257453	1.0	0.01123342270665901	0.09760563834568685	-5.862142752880808	0.9978835256481495	0.981403184917544	0.01859681508245617	17.237619496225363
5790000	-161614.27112454144	-161494.15825536335	-120.11286917809345	-161494.15825536335	0.08908129231939382	5.311335219703412	1.0	0.019665500855774086	0.09360952092071516	-7.023413531347394	0.9940668476232936	0.9809707929035717	0.01902920709642835	17.44476368497286
5800000	-161618.52322751045	-161498.6522595106	-119.87096799986703	-161498.6522595106	0.10347935442938724	5.238008466134077	1.0	0.01372526231997188	0.09360952092071516	-6.2303346377782844	0.9965576198933342	0.9813911379466072	0.01860886205339291	17.746864173311476
5810000	-161602.06980604248	-161478.65189521306	-123.41791082941583	-161478.65189521306	0.10270112950662091	5.334578908128983	1.0	0.02000315175453474	0.09709513843424623	-10.891896672635843	0.9808700958819048	0.9814072508592466	0.01859274914075353	18.165917558961663
5820000	-161601.0106308083	-161478.3372043066	-122.67342650172482	-161478.3372043066	0.1155125045950392	5.3914324101824125	1.0	0.010409387733216353	0.09875771266331411	-8.358445721355439	0.9897378620007339	0.9807289524623044	0.01927104753769574	19.051812025880892
5830000	-161585.2292945087	-161460.5442533093	-124.68504119940283	-161460.5442533093	0.09600926595889435	5.310351170236701	1.0	0.012453936801850632	0.0979387978970005	-6.1533795862889615	0.9970740284342056	0.9811664001571381	0.01883359984286206	22.542868501512558
5840000	-161578.61661719007	-161449.13546726044	-129.4811499296337	-161449.13546726044	0.09029063137990831	5.338503034081984	1.0	0.019348332927630222	0.10288919763296168	-6.744390154763707	0.9951248467573696	0.9808771284605741	0.019122871539425865	26.895545399534516
5850000	-161596.83027941763	-161468.0098507307	-128.82042868692287	-161468.0098507307	0.09768320550794227	5.486910053423244	1.0	0.017409084083687937	0.10786341707608908	-12.348856151584204	0.976421264615211	0.9810036518656582	0.018996348134341742	22.45536649586486
5860000	-161574.48490865174	-161452.97164785347	-121.5132607982763	-161452.97164785347	0.10803644945729085	5.406684535278224	1.0	0.013148994161392057	0.1032130566518072	-5.425894861394214	0.9999332054277968	0.9809305613151802	0.01906943868481999	19.762297738917724
5870000	-161569.44419163722	-161448.88297185645	-120.5612197807713	-161448.88297185645	0.09236383354297116	5.2218749139335	1.0	0.008651335497185511	0.10043334241931433	-5.52340737946507	0.9989527637443629	0.9808171839790053	0.019182816020994954	18.83700240240855
5880000	-161549.51013763814	-161429.70175842632	-119.80837921180006	-161429.70175842632	0.09719120735635622	5.136685335175269	1.0	0.01376850980636219	0.09459058270534758	-5.453370345357407	0.998900492845251	0.9813890198488283	0.018610980151171776	18.216949742560086
5890000	-161593.54403233487	-161470.41159869454	-123.13243364032039	-161470.41159869454	0.07686421420592533	5.235915705364612	1.0	0.01801135120128379	0.09459058270534758	-6.549347226900392	0.9954463238458721	0.9813002181368403	0.018699781863159893	20.79044418947533
5900000	-161592.36828792343	-161471.16903924133	-121.19924868210947	-161471.16903924133	0.0860943798321217	5.179897364417823	1.0	0.013667484685716888	0.09629562417873101	-5.898228338190601	0.9975074039574903	0.9811755863377138	0.01882441366228626	19.285127896688117
5910000	-161582.0165896265	-161454.46424692092	-127.55234270558036	-161454.46424692092	0.08998061601364968	5.3245779521066225	1.0	0.013667484685716888	0.10242266607327322	-7.214750094946561	0.9934514318327451	0.9806311183894518	0.019368881610548196	24.66808377141254
5920000	-161603.71576106944	-161482.85880713275	-120.8569539366811	-161482.85880713275	0.09088210727903784	5.320472407714083	1.0	0.015732630270145553	0.10541433826126917	-6.26596655926629	0.9967188714795799	0.9813103493615944	0.018689650638405716	18.567084310635295
5930000	-161606.6358834426	-161486.80698598825	-119.8288974543446	-161486.80698598825	0.07302391407380561	5.201456011072666	1.0	0.01874434386454964	0.10031760259241997	-5.543872783019881	0.9988109409027972	0.9812958309268804	0.018704169073119645	18.099503946059635
5940000	-161582.854722045	-161460.97158950003	-121.88313254497304	-161460.97158950003	0.08693594306176369	5.1209252766412146	1.0	0.008204197070489262	0.10012522873397456	-6.068414095850456	0.9967142325516147	0.9813004929215849	0.01869950707841522	19.84071131103084
5950000	-161601.5212294501	-161482.6278385952	-118.8933908549151	-161482.6278385952	0.12031533033314291	5.250323239097522	1.0	0.010020407725111008	0.10012522873397456	-5.777408792535697	0.9981699568771734	0.9812046631658139	0.018795336834185994	16.996402491731804
5960000	-161608.3218621579	-161489.17724112875	-119.14462102915876	-161489.17724112875	0.09464222949873162	5.2858078510500786	1.0	0.008323607557585294	0.10026150534625211	-5.65873599906062	0.9987046793662891	0.9808326353444071	0.01916736465559263	17.311527453413998
5970000	-161581.46974115176	-161460.8604810041	-120.60926014765496	-161460.8604810041	0.08632345353982722	5.225949035738478	1.0	0.007745621658125945	0.1046598646998173	-5.81446615654756	0.997957060921915	0.9807319887301564	0.01926801126984337	18.653971234990813
5980000	-161611.37918869057	-161481.73457716787	-129.64461152271173	-161481.73457716787	0.10231033512415078	5.283798501459627	1.0	0.017522494026858123	0.10191350366627862	-8.062332976412165	0.9903901208469904	0.9812492747880991	0.0187507252119009	26.223686128811988
5990000	-161593.76372787086	-161473.37924288856	-120.38448498229333	-161473.37924288856	0.09541364726752885	5.412248950137748	1.0	0.009002015305262626	0.10095350414297419	-5.802024971579614	0.9986456062884738	0.980867244693079	0.019132755306921066	18.4074062237377
6000000	-161616.6461063897	-161491.0851745696	-125.56093182010144	-161491.0851745696	0.08788989510030863	5.324019351366463	1.0	0.009357449851157624	0.10399977068255506	-6.224774308549767	0.9968738431315529	0.9809907542879547	0.01900924571204535	23.309733207192483
6010000	-161607.20470046854	-161485.6419314199	-121.56276904865776	-161485.6419314199	0.08086276698229551	5.33440602982508	1.0	0.00933885673625518	0.10999437483232159	-8.26998297829872	0.9898480202255957	0.9806157423189511	0.019384257681048775	17.91510609036892
6020000	-161604.1414683727	-161480.49576714443	-123.64570122825863	-161480.49576714443	0.09035465096519232	5.309919162451218	1.0	0.016886266928434604	0.1023152927064554	-7.077653040261517	0.9938746077737655	0.9812304776952496	0.01876952230475007	20.85722893359305
6030000	-161579.1039892922	-161455.2632567208	-123.84073257141557	-161455.2632567208	0.07352753261953424	5.2035861344099335	1.0	0.011899964857286748	0.09790485521805929	-5.551888053626979	0.9987905080851295	0.9810265174382379	0.01897348256176186	22.128736134217284
6040000	-161598.58173008217	-161471.85901497534	-126.72271510680807	-161471.85901497534	0.09918372411247524	5.288500974707947	1.0	0.010601610976693028	0.10396476412129262	-8.911235856554962	0.9874888204837615	0.9813992927898763	0.018600707210123437	22.723880537337433
6050000	-161612.72949327284	-161492.10769471456	-120.6217985582823	-161492.10769471456	0.11940453838340204	5.5340732122571366	1.0	0.004884331774557176	0.10396476412129262	-6.435499695483398	0.9968692375337354	0.9804628211185351	0.01953717888146472	18.16065844488584
6060000	-161613.80171088874	-161489.74849913368	-124.05321175504818	-161489.74849913368	0.11305206277714427	5.299113900625277	1.0	0.005559190531850812	0.10396476412129262	-5.711421675503576	0.99856793265865	0.9809469079023478	0.01905309209765208	22.146280149140104
6070000	-161591.02938582218	-161467.99149740348	-123.03788841871082	-161467.99149740348	0.1266241212278985	5.520388013363487	1.0	0.011434460285387624	0.1030064672847111	-10.22536112613058	0.9837694309971564	0.9805671766601695	0.019432823339830527	18.105760604796906
6080000	-161584.0226214199	-161463.85980337963	-120.1628180402478	-161463.85980337963	0.1001965027358763	5.358356884230236	1.0	0.010850179827279363	0.10349122543949343	-5.766551303966586	0.9985819176555035	0.9808706631283874	0.019129336871612435	18.20374260429491
6090000	-161584.64724550396	-161461.53480636037	-123.1124391435931	-161461.53480636037	0.11118803093195259	5.3112182920143765	1.0	0.011228554318544148	0.10148989215769928	-6.610603059979488	0.9954937383856484	0.9810558549938729	0.018944145006127046	20.63688125272642
6100000	-161579.685815497	-161449.57138778656	-130.11442771044034	-161449.57138778656	0.12830529683264535	5.393156766388468	1.0	0.015464934164049645	0.09809213965851149	-6.423519452550099	0.99642399055162	0.9811580841880635	0.018841915811936127	27.76561735840397
6110000	-161588.80742765914	-161460.6250539437	-128.18237371544905	-161460.6250539437	0.10257724603458625	5.39298889556792	1.0	0.012877341323839617	0.10168195563472528	-5.955519238235388	0.9980460480280201	0.9810657498350442	0.018934250164955445	26.104853357238873
6120000	-161591.7097911945	-161461.69928471083	-130.0105064836581	-161461.69928471083	0.09631830331211028	5.324594014845327	1.0	0.011123274804290893	0.09961137604638168	-8.813260395006491	0.9879474828249646	0.9812083622953666	0.01879163770463309	26.104853357238873
6130000	-161593.3107078989	-161466.4279290338	-126.8827788651079	-161466.4279290338	0.1137975878436659	5.351250560385917	1.0	0.00882367969262593	0.10029500852926286	-9.904171613904095	0.984298828568548	0.9811443293369506	0.01885567066304922	22.244514006913256
6140000	-161615.65550383524	-161494.50699024167	-121.14851359355293	-161494.50699024167	0.12139476028066874	5.469564183728544	1.0	0.005273010381729097	0.10227794582296526	-6.287292158876839	0.9971601467409096	0.9806798865357829	0.019320113464216884	18.822198848277747
6150000	-161582.91466227864	-161458.18497575563	-124.72968652301343	-161458.18497575563	0.11273538640704127	5.3098772756364925	1.0	0.008691673289504074	0.09937796197924763	-5.947279398675891	0.9977869120599498	0.9813078964512074	0.01869210354879257	22.708323507784062
6160000	-161592.1528306314	-161466.3806605393	-125.77217009211769	-161466.3806605393	0.08142909587044005	5.1769319095726365	1.0	0.012613983009252268	0.09937796197924763	-11.658315431322949	0.9777374376801231	0.981156518818328	0.018843481181672096	20.044718482223942
6170000	-161588.39316572022	-161466.2972722579	-122.09589346230632	-161466.2972722579	0.1094076037686816	5.391443118520705	1.0	0.009937598411165191	0.10027367711354575	-7.29733776407601	0.9933956194578301	0.9808367583740383	0.01916324162596197	19.154987572020683
6180000	-161567.40601959307	-161445.15818668698	-122.24783290609474	-161445.15818668698	0.0753838029897518	5.206046455669875	1.0	0.010765973884661072	0.10027367711354575	-7.275365561639187	0.9928359713197143	0.9809904592557189	0.01900954074428145	19.384864032057486
6190000	-161619.9828741311	-161497.37341395373	-122.60946017736815	-161497.37341395373	0.08359052912190851	5.268719128565005	1.0	0.019985597510754415	0.10027367711354575	-5.42770136974375	0.999447618196671	0.9809923157213915	0.019007684278608876	20.932990807530675
6200000	-161590.12099695916	-161466.63069541048	-123.49030154868632	-161466.63069541048	0.07468698452481101	5.152258652856837	1.0	0.014991928567666611	0.10680240675955836	-7.041491475074279	0.9934585675189231	0.9810354300579281	0.018964569942072268	20.738370887963118
6210000	-161576.5937037644	-161455.748110741	-120.84559302340982	-161455.748110741	0.09366927886860385	5.1997390077716314	1.0	0.008371066844611067	0.09712001356072296	-5.209957417918497	0.9999644954266786	0.9810481995645475	0.018951800435452987	19.36585321319434
6220000	-161605.67879434593	-161485.0946230202	-120.584171325729	-161485.0946230202	0.09189072360039839	5.241500269023049	1.0	0.015466795262715546	0.10446034811103456	-5.582668454721872	0.9988151093975705	0.9808394598246409	0.019160540175359408	18.776707964048615
6230000	-161615.930654282	-161494.53723089944	-121.39342338257786	-161494.53723089944	0.10125471807251953	5.340800786678204	1.0	0.010030617523487658	0.10486521496870067	-6.529522195216053	0.9958762893354246	0.9805905413155198	0.01940945868448062	18.929272911984924
6240000	-161573.9677250959	-161451.8990761877	-122.06864890819953	-161451.8990761877	0.12890620431635463	5.291569520453605	1.0	0.002981251888737327	0.11142454788134941	-7.497990716446666	0.992360917921412	0.9805866464928336	0.019413353507166914	18.929272911984924
